row_index,document_id,chunk_id,status,previous_embedding_input_sha256,embedding_input_sha256,previous_vector_sha256,vector_sha256,vector_bytes_identical
365,doc_c4fca172634cc59106f2bfc6,chunk_9a0372d03d350e381cf70d04,reused,117ce30f52ae49fcce85ee1567e619eed3fd137745b4bf4894f257c71aeee101,117ce30f52ae49fcce85ee1567e619eed3fd137745b4bf4894f257c71aeee101,03cc922d9ef0ad92071bd8e6b0a837d6d2da927b86398eb9048ad407da054925,03cc922d9ef0ad92071bd8e6b0a837d6d2da927b86398eb9048ad407da054925,true
366,doc_c4fca172634cc59106f2bfc6,chunk_94a2aa5f68c8b4500fe69e83,reused,25c801922bda6f7a27cb898b2fca8134c3759e6adba11bd522b8bea638bb12c6,25c801922bda6f7a27cb898b2fca8134c3759e6adba11bd522b8bea638bb12c6,a3aa14d0ef55f764ce83356612791e1fd5e1655dce58423acf35733d677fd71c,a3aa14d0ef55f764ce83356612791e1fd5e1655dce58423acf35733d677fd71c,true
367,doc_c4fca172634cc59106f2bfc6,chunk_7792b69779540f704a9b1de4,reused,c269071e6edd151d0ee69b48a55a4f3c61d44ff4a01081c05a02190cd280dec8,c269071e6edd151d0ee69b48a55a4f3c61d44ff4a01081c05a02190cd280dec8,9d6521152e61deb7a9c061b1cf8fb4535ea644f8c19fb29901c07a3c6809527b,9d6521152e61deb7a9c061b1cf8fb4535ea644f8c19fb29901c07a3c6809527b,true
368,doc_c4fca172634cc59106f2bfc6,chunk_d804da77b53018aba809c5ec,reused,0d16572be109ea12165900509498b9e31445b97e0c6b57a3e2c23df71da52763,0d16572be109ea12165900509498b9e31445b97e0c6b57a3e2c23df71da52763,96a32e71e068bb11690d7c75977a63956319af1f92812b0d7c1a48f247537b50,96a32e71e068bb11690d7c75977a63956319af1f92812b0d7c1a48f247537b50,true
369,doc_c4fca172634cc59106f2bfc6,chunk_51964c60ec3e80a00d457b67,reused,0cc196d7cd017cb3ca66eaf1a7fc50416dc07aca492ba08205aed2f6b8517103,0cc196d7cd017cb3ca66eaf1a7fc50416dc07aca492ba08205aed2f6b8517103,fff85e0c4f18f2634407c08c69118db770b00512441206a8ef81c6ba74c038af,fff85e0c4f18f2634407c08c69118db770b00512441206a8ef81c6ba74c038af,true
370,doc_c4fca172634cc59106f2bfc6,chunk_040fe0ff9c22ff2e05ec76d4,reused,7f42b91200ae5d487a0c282bd90e69a1b24f29f7ac4ce80e8fcf9d250eecf09b,7f42b91200ae5d487a0c282bd90e69a1b24f29f7ac4ce80e8fcf9d250eecf09b,fcddf753e85998e26c371368193c86eedeea261d5466bc043aabb8b4324568f4,fcddf753e85998e26c371368193c86eedeea261d5466bc043aabb8b4324568f4,true
371,doc_c4fca172634cc59106f2bfc6,chunk_ebc3285874edf90204ecee12,reused,b63c4b5acc40f23629c85e81eba91e8259f5c6286840f81d1198d0711e8bfeff,b63c4b5acc40f23629c85e81eba91e8259f5c6286840f81d1198d0711e8bfeff,7ee8c77bff78c9f9b397a5b9c8a6c8188bc7de033193627228fcc3e74fbd0dc3,7ee8c77bff78c9f9b397a5b9c8a6c8188bc7de033193627228fcc3e74fbd0dc3,true
372,doc_c4fca172634cc59106f2bfc6,chunk_f5cc13a0767018cbcf4097c8,reused,9bcbcf5e6a18d18d3956359884ac98ffe7ba5f0f8cfc8690a0679c28d7611387,9bcbcf5e6a18d18d3956359884ac98ffe7ba5f0f8cfc8690a0679c28d7611387,ecafe8c01244683788daad455247e03233ee2d4119d47b02fc9d256f110632d4,ecafe8c01244683788daad455247e03233ee2d4119d47b02fc9d256f110632d4,true
373,doc_c4fca172634cc59106f2bfc6,chunk_94c573ad442a57dd00b72b8e,reused,5c593e951a7a57535fa828ca9c05659e5c084cb717cb47aadeb93fed98ad8e1a,5c593e951a7a57535fa828ca9c05659e5c084cb717cb47aadeb93fed98ad8e1a,73e45be8a48de168df8bb9925c2e967c6663523a07330fe7d03933ac6db930bb,73e45be8a48de168df8bb9925c2e967c6663523a07330fe7d03933ac6db930bb,true
374,doc_c4fca172634cc59106f2bfc6,chunk_ca5572e841245b252f401672,reused,706b73e57f591563c9e7a4f19beda313af1bbfd9b524d4326ae5843a81bce6cb,706b73e57f591563c9e7a4f19beda313af1bbfd9b524d4326ae5843a81bce6cb,a21b4aaef18617cf9d3b7bbec7a40cfce0e3e362a4b4986fed97e206a0d431f0,a21b4aaef18617cf9d3b7bbec7a40cfce0e3e362a4b4986fed97e206a0d431f0,true
375,doc_c4fca172634cc59106f2bfc6,chunk_bac940dfd0c3b67d5810438d,reused,2f66c89d7a6478c97941d27ecf11501231511a04c89da85502acbbf629d4688e,2f66c89d7a6478c97941d27ecf11501231511a04c89da85502acbbf629d4688e,40853e34183aec1b868de4a815258d39d3aedae9a0347cb75f7b7809aeca05fa,40853e34183aec1b868de4a815258d39d3aedae9a0347cb75f7b7809aeca05fa,true
376,doc_c4fca172634cc59106f2bfc6,chunk_01e052f9f5827b48bcb0496f,reused,1d53f7623b30c01cf3cf2b011287bd3d78b3a85b2791b87bb1827531995917d8,1d53f7623b30c01cf3cf2b011287bd3d78b3a85b2791b87bb1827531995917d8,20d7da6f199fbf8b2abf245dc815703de5f81b97ba6f710eac5266c8fba5b4b8,20d7da6f199fbf8b2abf245dc815703de5f81b97ba6f710eac5266c8fba5b4b8,true
377,doc_c4fca172634cc59106f2bfc6,chunk_d0c221a7a0929051bd7b44bd,reused,8973c8346be1c4ba87549ed4225a91ccadf3c7094a49344fe95226c357adc7ce,8973c8346be1c4ba87549ed4225a91ccadf3c7094a49344fe95226c357adc7ce,ef3fa3a4b3fc151ab033d745fffe9cb6c7f973960f0f5b26eccc08e9930b4856,ef3fa3a4b3fc151ab033d745fffe9cb6c7f973960f0f5b26eccc08e9930b4856,true
378,doc_c4fca172634cc59106f2bfc6,chunk_eb7c45c80f4dca8957865fc0,reused,c364bc51a0a596411a50ed18d19f286988dc68cddc870edf32edfac914e723de,c364bc51a0a596411a50ed18d19f286988dc68cddc870edf32edfac914e723de,c3f420a10ee2fbe3fbbabf8e0f09c7366c56a050aa14e772dcc87643ac7a3629,c3f420a10ee2fbe3fbbabf8e0f09c7366c56a050aa14e772dcc87643ac7a3629,true
379,doc_c4fca172634cc59106f2bfc6,chunk_80377d7d1a604817a239936d,reused,c2b5bfe6ae48c2ac38de749111319655c147bf83c14857f4acd6ea4d8ba2e2f5,c2b5bfe6ae48c2ac38de749111319655c147bf83c14857f4acd6ea4d8ba2e2f5,ad9e09bbbc674cdc98d5ecba4d9ba3ca122ac0616394880b5a1bf96278cd986c,ad9e09bbbc674cdc98d5ecba4d9ba3ca122ac0616394880b5a1bf96278cd986c,true
380,doc_c4fca172634cc59106f2bfc6,chunk_738d20535bd975252b7d8089,reused,365d1c1d82976b2d9df13ba4d976ac5f659454ab4505872ce3388856e5172b9c,365d1c1d82976b2d9df13ba4d976ac5f659454ab4505872ce3388856e5172b9c,02dd700c89dc0772b5cccabd0a78e21ef7b2e5a65704520bc685aa2807f0a5ee,02dd700c89dc0772b5cccabd0a78e21ef7b2e5a65704520bc685aa2807f0a5ee,true
381,doc_c4fca172634cc59106f2bfc6,chunk_7951ac012c5e43d3e82c7e11,reused,9a0d19b41ef0fa981ccf0f2a72079c1cd6bc03139d5d419301ac1dc292cc5bba,9a0d19b41ef0fa981ccf0f2a72079c1cd6bc03139d5d419301ac1dc292cc5bba,0d51652dae59d9d972f31441d96048fc6af137d3b742dde0e78dbff99c483c61,0d51652dae59d9d972f31441d96048fc6af137d3b742dde0e78dbff99c483c61,true
382,doc_c4fca172634cc59106f2bfc6,chunk_9c3fc3cb23a57bd2fea8c6e9,reused,cb0172ebdd3074baa416c880c0933f291b233caeb3a63a0aea577242d9f9d0ab,cb0172ebdd3074baa416c880c0933f291b233caeb3a63a0aea577242d9f9d0ab,313d584ae94ddcdeb5ab948fac1746d6b9ddfb78cc6fb1f840e1c0cce6e8bf92,313d584ae94ddcdeb5ab948fac1746d6b9ddfb78cc6fb1f840e1c0cce6e8bf92,true
383,doc_c4fca172634cc59106f2bfc6,chunk_da2a6132862755752d817662,reused,dac1ffd66c3a0c40a39b7d865c235b47dc75da43d42a8c4034da4fe88be9c7df,dac1ffd66c3a0c40a39b7d865c235b47dc75da43d42a8c4034da4fe88be9c7df,8d1e2dae597a795576cf0bb169ed70b05d5d708007b8296312320ecccfad91fd,8d1e2dae597a795576cf0bb169ed70b05d5d708007b8296312320ecccfad91fd,true
384,doc_c4fca172634cc59106f2bfc6,chunk_72a7500ed7654974b8a74a44,reused,415d6147fb8cc1e29f0377063a77afc81476bfc2bf8b0387c83fd0666a5dbacd,415d6147fb8cc1e29f0377063a77afc81476bfc2bf8b0387c83fd0666a5dbacd,da9d729d4e68a089321dc962d0eeac5fe12f7e5db2d64add5e92504ed32e8c2d,da9d729d4e68a089321dc962d0eeac5fe12f7e5db2d64add5e92504ed32e8c2d,true
385,doc_c4fca172634cc59106f2bfc6,chunk_e8d6a441b23062a66d46b782,reused,1e4a0e55cd49f93146f3a7e43dfd300f0774762a23d389d564cb8f789005afe7,1e4a0e55cd49f93146f3a7e43dfd300f0774762a23d389d564cb8f789005afe7,765785032aa0966cd0cfa5f8e61ae9b4c221f402f3411d6a2cbf698b510d3237,765785032aa0966cd0cfa5f8e61ae9b4c221f402f3411d6a2cbf698b510d3237,true
386,doc_c4fca172634cc59106f2bfc6,chunk_28a9761b674bcc14059ddafd,reused,72c9958e4658a7f84944035cd8a1c3173ef28b73fbde1fed0f623e0445cf4def,72c9958e4658a7f84944035cd8a1c3173ef28b73fbde1fed0f623e0445cf4def,bad6c36b20b58fce84acdbb4bf79ad827786bfde5b4e82e098829173382e7231,bad6c36b20b58fce84acdbb4bf79ad827786bfde5b4e82e098829173382e7231,true
387,doc_c4fca172634cc59106f2bfc6,chunk_205fb88023de390dc7726403,reused,6bbcac19e2b49a9f2a68b6ac7b47eacacc060e0b44256d83e1f901f8bba2e766,6bbcac19e2b49a9f2a68b6ac7b47eacacc060e0b44256d83e1f901f8bba2e766,14274f0348d1e9e366194f93e29b05f3afcb3ce1a0bca68be7c8be473b839321,14274f0348d1e9e366194f93e29b05f3afcb3ce1a0bca68be7c8be473b839321,true
388,doc_c4fca172634cc59106f2bfc6,chunk_71985570d7617a6c86e4d3d8,reused,d8316cefa51e1591586eabd0d2c5e8100b460416211ae17b9931b7dd285535de,d8316cefa51e1591586eabd0d2c5e8100b460416211ae17b9931b7dd285535de,1ff3f7849ca64bc0fdd85d9ca94641ed3db79617b483fdcf7d620c48f2971e74,1ff3f7849ca64bc0fdd85d9ca94641ed3db79617b483fdcf7d620c48f2971e74,true
389,doc_c4fca172634cc59106f2bfc6,chunk_2004c737bc094e86750218ea,reused,57d3c41fb7ae58e388b87476efdb63adee41d6698a2c354d5085b3c4d421a515,57d3c41fb7ae58e388b87476efdb63adee41d6698a2c354d5085b3c4d421a515,3bb36ed0d314cc5ef0d30e0d5f4a395486a43fb811be10dd497224d089994ff0,3bb36ed0d314cc5ef0d30e0d5f4a395486a43fb811be10dd497224d089994ff0,true
390,doc_c4fca172634cc59106f2bfc6,chunk_01919be88446e77c1714a76d,reused,964955ea8478157c89064c60ef4398042eeae97c6186dcde8da4e0a5de7de9aa,964955ea8478157c89064c60ef4398042eeae97c6186dcde8da4e0a5de7de9aa,ca0bf7b33b5421ee4bbfb08ef034c6a7971036a626e3854f6c90e1a505a92a07,ca0bf7b33b5421ee4bbfb08ef034c6a7971036a626e3854f6c90e1a505a92a07,true
391,doc_c4fca172634cc59106f2bfc6,chunk_1dde434c2e2550bab99ade00,reused,b8355bb8f8de74e46b78c2727fb7c910985a1ac0127f32c2bd4bf90a736ea877,b8355bb8f8de74e46b78c2727fb7c910985a1ac0127f32c2bd4bf90a736ea877,8e1e09aba18d0b761451c3f1405cbd3ccaa8d66c8a6851a65048ac105a75adea,8e1e09aba18d0b761451c3f1405cbd3ccaa8d66c8a6851a65048ac105a75adea,true
392,doc_c4fca172634cc59106f2bfc6,chunk_57cb0b9294bd5b670f8b535c,reused,d3e17e572a8f720782a70d947cb9d023a678310b2b8cbb34ababb49c692b0269,d3e17e572a8f720782a70d947cb9d023a678310b2b8cbb34ababb49c692b0269,1dd545654d4b5539686fa2ec61d437d9f84942de954edddd85b2f7e75f844787,1dd545654d4b5539686fa2ec61d437d9f84942de954edddd85b2f7e75f844787,true
393,doc_c4fca172634cc59106f2bfc6,chunk_4383c36127cd742462d72ad6,reused,8e77e4b578e3d6ed6d6601fde4da05958cd763b6e817fac40c0d143d6d319e0e,8e77e4b578e3d6ed6d6601fde4da05958cd763b6e817fac40c0d143d6d319e0e,313c1e7377d31ae0440758da07bcaf87b3871275b0e170426a1c9610d2684bac,313c1e7377d31ae0440758da07bcaf87b3871275b0e170426a1c9610d2684bac,true
394,doc_c4fca172634cc59106f2bfc6,chunk_1f924e2f3784c2eb51f904bb,reused,01ae6aaf65a6aec60105e4dd77cd4581926b4764f8625220884a224e1a22a1f7,01ae6aaf65a6aec60105e4dd77cd4581926b4764f8625220884a224e1a22a1f7,1cdecd87a96a08670c4eae9ee1eaa221bb6cf338a5268bf54d075ac8fdec9e01,1cdecd87a96a08670c4eae9ee1eaa221bb6cf338a5268bf54d075ac8fdec9e01,true
395,doc_c4fca172634cc59106f2bfc6,chunk_8bfd614ef83b8506e7bcada9,reused,8e341cde7e1a58b9234f570341a9ce4b6e15a0861bf75d92e6cf1cd3059c8b50,8e341cde7e1a58b9234f570341a9ce4b6e15a0861bf75d92e6cf1cd3059c8b50,e005ebe7021191675655c138fb579254abdddae308934b9ffae7e843132a4dea,e005ebe7021191675655c138fb579254abdddae308934b9ffae7e843132a4dea,true
396,doc_c4fca172634cc59106f2bfc6,chunk_b1aa4ada1726ad814e0edf84,reused,33718c3c993dccfba671d31d63b33c9300da4c2e20b4ae58c9ade62081b4fd5e,33718c3c993dccfba671d31d63b33c9300da4c2e20b4ae58c9ade62081b4fd5e,142c011345e397dbcd7c96e0dab472e0898ce1a30976654fda8e5796a1d68ac9,142c011345e397dbcd7c96e0dab472e0898ce1a30976654fda8e5796a1d68ac9,true
397,doc_c4fca172634cc59106f2bfc6,chunk_d6cbe657c5902072c7baa93f,reused,743846f8cd73cbee0aed9a922fca7a568d42bebc17375c15973f55cef35540b4,743846f8cd73cbee0aed9a922fca7a568d42bebc17375c15973f55cef35540b4,440e1e0386ea15efade1365549940dcfd68000c80e24fbe5058946f6588ad808,440e1e0386ea15efade1365549940dcfd68000c80e24fbe5058946f6588ad808,true
398,doc_6acf3282f041a6b3ce85d1fb,chunk_8999d404ad1c4b6499b81770,reused,994466bf159077a993ec7885f2cb9a46d4d386e5ba718d9a89febaa064bc7297,994466bf159077a993ec7885f2cb9a46d4d386e5ba718d9a89febaa064bc7297,98dc40ad019e471e570d807122e9872d11b65f575a0fe8512fc9be60881215dc,98dc40ad019e471e570d807122e9872d11b65f575a0fe8512fc9be60881215dc,true
399,doc_6acf3282f041a6b3ce85d1fb,chunk_3544cc8c4337f04e43fe3da0,reused,e2b97886a477133caa0c6ed7ff9c380effd05c08aa71e23b15d66f57a75e22e0,e2b97886a477133caa0c6ed7ff9c380effd05c08aa71e23b15d66f57a75e22e0,9aa8fc25a339d91686878d9b94a8b181c72a716eb0fb5214a0ad2750404e9f22,9aa8fc25a339d91686878d9b94a8b181c72a716eb0fb5214a0ad2750404e9f22,true
400,doc_6acf3282f041a6b3ce85d1fb,chunk_9af42b59430173cf2cd56cb0,reused,4104be560548a4bd8abbda9f3b40b6ddcbdcaf490dd38bcba5551be4f503508e,4104be560548a4bd8abbda9f3b40b6ddcbdcaf490dd38bcba5551be4f503508e,b8ad3daa0fe67719311879299d54d9a8a9c9ca8f57c4a332e71c5e3581d2a2cb,b8ad3daa0fe67719311879299d54d9a8a9c9ca8f57c4a332e71c5e3581d2a2cb,true
401,doc_6acf3282f041a6b3ce85d1fb,chunk_84816d9e48ec60850c935e31,reused,b9877b7b40ee0f78f6986c7f90363eb72b6edf785e93ecc40638a714be44d81d,b9877b7b40ee0f78f6986c7f90363eb72b6edf785e93ecc40638a714be44d81d,d3077e90f7d98f4ae5e52022656fb1c56f0b677f052a91704390d6aae0323b2a,d3077e90f7d98f4ae5e52022656fb1c56f0b677f052a91704390d6aae0323b2a,true
402,doc_6acf3282f041a6b3ce85d1fb,chunk_cc4e3776462e9fea1b0f8c5a,reused,16f8ad1f57d95a71e9fd3bcc57a082615f9a2e2c7888f4d003a5acdde71bd7b2,16f8ad1f57d95a71e9fd3bcc57a082615f9a2e2c7888f4d003a5acdde71bd7b2,fa45b77acf3d8836c2097ccc4008f1c6aa353fec8199f5979ffc764e2fd53937,fa45b77acf3d8836c2097ccc4008f1c6aa353fec8199f5979ffc764e2fd53937,true
403,doc_6acf3282f041a6b3ce85d1fb,chunk_2f996f17f7f37fc51de40e68,reused,c5335e89a76fe7de630e3a0329365a4b6260bd4dc520ce7b8416e7e871561539,c5335e89a76fe7de630e3a0329365a4b6260bd4dc520ce7b8416e7e871561539,b22c9bcc3e62dd4dd1173b12a0e12d666f79870e87cc7cd23d335cfe0554291d,b22c9bcc3e62dd4dd1173b12a0e12d666f79870e87cc7cd23d335cfe0554291d,true
404,doc_6acf3282f041a6b3ce85d1fb,chunk_2552682b815e3978c400ed35,reused,f457e9a58641dd0c444906bd8029ab546ecfce6e95ea80c7a2731fceb3c0521d,f457e9a58641dd0c444906bd8029ab546ecfce6e95ea80c7a2731fceb3c0521d,3b5f30c8b3ee6cfb08903df2017156d5156bd48f2425728d19452388e6a5f1e3,3b5f30c8b3ee6cfb08903df2017156d5156bd48f2425728d19452388e6a5f1e3,true
405,doc_6acf3282f041a6b3ce85d1fb,chunk_17fc85eebdba4fb196922ca4,reused,a2d504f5c8d03d2db4199594320cf121a8ac498fd49a07e75c2ee44f73b97434,a2d504f5c8d03d2db4199594320cf121a8ac498fd49a07e75c2ee44f73b97434,04f7ce2ba997391146bc4232b6963a4fcc017591e6de29f07642128c4dc842b5,04f7ce2ba997391146bc4232b6963a4fcc017591e6de29f07642128c4dc842b5,true
406,doc_6acf3282f041a6b3ce85d1fb,chunk_b690db41777c57e5a63518c5,reused,957f5f9de102e90c2fb0b9dc056219f6ee5c9e0744cda482584f64730e094690,957f5f9de102e90c2fb0b9dc056219f6ee5c9e0744cda482584f64730e094690,449efe33116017734bf39b8221d107bb4db4e4ab36143ced6206c0b809af9567,449efe33116017734bf39b8221d107bb4db4e4ab36143ced6206c0b809af9567,true
407,doc_6acf3282f041a6b3ce85d1fb,chunk_3397ec2326c17cedba76ce44,reused,fc56c10024c5e707cbba5584b3b76a8351901a5f1f0b1d3696c8de212ea68819,fc56c10024c5e707cbba5584b3b76a8351901a5f1f0b1d3696c8de212ea68819,9daea83dc48cbc19238ac055f2403980f55f354644317609f9498db658780ee4,9daea83dc48cbc19238ac055f2403980f55f354644317609f9498db658780ee4,true
408,doc_6acf3282f041a6b3ce85d1fb,chunk_2e3db622ba5b40fc4d0759b2,reused,782082e518e07e3c2652ac9ac31c0dd5a71b89854b06fa9333440add66eb492f,782082e518e07e3c2652ac9ac31c0dd5a71b89854b06fa9333440add66eb492f,d310de2562047928bf575d1558f8265c498ff3104937dcca244f640bfc9cd514,d310de2562047928bf575d1558f8265c498ff3104937dcca244f640bfc9cd514,true
409,doc_6acf3282f041a6b3ce85d1fb,chunk_39e1ae38300aeba0ad90b388,reused,4f416ac80af3db19359cbe458f1009461a80e347a73e5ae1d29d7b818055437c,4f416ac80af3db19359cbe458f1009461a80e347a73e5ae1d29d7b818055437c,e9360edab76d2ec52815ec5a96af2b127af576a571399d3a6291a64023cfb09f,e9360edab76d2ec52815ec5a96af2b127af576a571399d3a6291a64023cfb09f,true
410,doc_6acf3282f041a6b3ce85d1fb,chunk_f1929800c7036fe734a1c4bd,reused,3d5c2e7e1df7c6083af0fd3e9946fd3ca4009eff4d34991bfb0d9efb679a95e8,3d5c2e7e1df7c6083af0fd3e9946fd3ca4009eff4d34991bfb0d9efb679a95e8,7db3501a45e39cc5dde8086c01de2dd2f207d00c669d500617d481ccaf64aae5,7db3501a45e39cc5dde8086c01de2dd2f207d00c669d500617d481ccaf64aae5,true
411,doc_6acf3282f041a6b3ce85d1fb,chunk_c28ea6a886698bb29debb0d7,reused,b63d51db98b72ddc40e20b4ed7631e34ab60376736592fea9894e62336433d26,b63d51db98b72ddc40e20b4ed7631e34ab60376736592fea9894e62336433d26,8c08025891a2e91f81c6895d2310841455e55860413da26830e95c5ba6c6b74c,8c08025891a2e91f81c6895d2310841455e55860413da26830e95c5ba6c6b74c,true
412,doc_6acf3282f041a6b3ce85d1fb,chunk_36037bd260e5c1c49a10640d,reused,94131e876de51c507b91a135e4ea97f3e9722576cb25f0e98b7a249003b3f193,94131e876de51c507b91a135e4ea97f3e9722576cb25f0e98b7a249003b3f193,c869a25a7911e513c54d7fc86e77a6f74cb1ea434e97451ee574b9164f639cee,c869a25a7911e513c54d7fc86e77a6f74cb1ea434e97451ee574b9164f639cee,true
413,doc_6acf3282f041a6b3ce85d1fb,chunk_115e95008fb6688e834b33e8,reused,f489b285fb9d005c64a05947e2a7f23e290b9b64ffd4d2250910fecd06b8bdc9,f489b285fb9d005c64a05947e2a7f23e290b9b64ffd4d2250910fecd06b8bdc9,132d0031c8d6722fce08937c573d67b49a69a1f9dd9f097c96bdd39bce291272,132d0031c8d6722fce08937c573d67b49a69a1f9dd9f097c96bdd39bce291272,true
414,doc_6acf3282f041a6b3ce85d1fb,chunk_a4dacefaab5f26aa3ab4bb55,reused,904f983182402f0957cd397a0dc1dc27247d30f3c80caf6d126c94509b81200e,904f983182402f0957cd397a0dc1dc27247d30f3c80caf6d126c94509b81200e,6064b7436a61077abca28d3a331b33462e37ce799a2a041f25fab7013ea39146,6064b7436a61077abca28d3a331b33462e37ce799a2a041f25fab7013ea39146,true
415,doc_6acf3282f041a6b3ce85d1fb,chunk_cdd1bebff9f0b00cc5918c1b,reused,682e4d8216365f66a214da6ef99a6d675c44451800d234e32c86344d4abd2210,682e4d8216365f66a214da6ef99a6d675c44451800d234e32c86344d4abd2210,e7c1c162d3c9f96ed7c92f140ef453ef37dbf258ba4e9c560dfa8b5e39e7a1ef,e7c1c162d3c9f96ed7c92f140ef453ef37dbf258ba4e9c560dfa8b5e39e7a1ef,true
416,doc_6acf3282f041a6b3ce85d1fb,chunk_d242567d9c5be6d132aba0ac,reused,51118278fc543e9c70a24f22caf0be6a95cf33df745e1664938fc78a3f8b100d,51118278fc543e9c70a24f22caf0be6a95cf33df745e1664938fc78a3f8b100d,fd833445fb1a73a277fde837ffde525669b292767ff93556b9b36774b28f50e7,fd833445fb1a73a277fde837ffde525669b292767ff93556b9b36774b28f50e7,true
417,doc_6acf3282f041a6b3ce85d1fb,chunk_91c337cfbef201d99f680997,reused,856bd1b0555025ff54a7b7aeed11ba15575a4df4ecbe1ffd274581b0eacdf3ff,856bd1b0555025ff54a7b7aeed11ba15575a4df4ecbe1ffd274581b0eacdf3ff,52d5fa71b58feea67698f8a09a91e423c39c600300607ff0b1cb94fb167ea219,52d5fa71b58feea67698f8a09a91e423c39c600300607ff0b1cb94fb167ea219,true
418,doc_6acf3282f041a6b3ce85d1fb,chunk_92f668bd924989f6926784bc,reused,66e1b096da5fdc2e329131c0838c5314b6bbd6c329a45319e920150c0e6112dd,66e1b096da5fdc2e329131c0838c5314b6bbd6c329a45319e920150c0e6112dd,fa2a1d6321785cc57275c13247d010a7bf1c6b3b42c297c33dab679aa29e0ddf,fa2a1d6321785cc57275c13247d010a7bf1c6b3b42c297c33dab679aa29e0ddf,true
419,doc_6acf3282f041a6b3ce85d1fb,chunk_9ef71961326d1fb959f67f20,reused,b983b5e578465fd595e35731a6beea33a896822faef4132bb29445bcb66c80f3,b983b5e578465fd595e35731a6beea33a896822faef4132bb29445bcb66c80f3,6e5e75b1fa542f38cac985a85376ad22c1fd4210f410ad02186b15a286548abd,6e5e75b1fa542f38cac985a85376ad22c1fd4210f410ad02186b15a286548abd,true
420,doc_6acf3282f041a6b3ce85d1fb,chunk_d4a90c4f0ff78b6ab88467b9,reused,fa4cc45498f94e4ae55edadd523d7b46b410fdf3f5a26b110ca490f197e05d83,fa4cc45498f94e4ae55edadd523d7b46b410fdf3f5a26b110ca490f197e05d83,e355c435f93e81a772231b552de41a947185fe0ca55c41619acfd9e971ce825c,e355c435f93e81a772231b552de41a947185fe0ca55c41619acfd9e971ce825c,true
421,doc_6acf3282f041a6b3ce85d1fb,chunk_c791210a75e00505ce299b8c,reused,e1f799c3a890281dc359a00dd2cbc50fc977b8443a84ecd9a35501115885a5fb,e1f799c3a890281dc359a00dd2cbc50fc977b8443a84ecd9a35501115885a5fb,dc3538d32f30be930126437902d7d45c431607881d69b0b1e8d74f39fee5491b,dc3538d32f30be930126437902d7d45c431607881d69b0b1e8d74f39fee5491b,true
422,doc_6acf3282f041a6b3ce85d1fb,chunk_8250c29262292b6065247e2c,reused,8869d0c066a7e695f859d2b36b706d6c3fdc302cee90202328809eb6735d3766,8869d0c066a7e695f859d2b36b706d6c3fdc302cee90202328809eb6735d3766,a8c125f728bd11837a0d0a61124adf16f94ca8765013bf9ebf965399e53aeb07,a8c125f728bd11837a0d0a61124adf16f94ca8765013bf9ebf965399e53aeb07,true
423,doc_6acf3282f041a6b3ce85d1fb,chunk_0334bf13ee6e17f699ca7fb7,reused,1c66a0e5c0568150b97bd21ac9f50dd529063d52251aeb241b1c98b61350ae84,1c66a0e5c0568150b97bd21ac9f50dd529063d52251aeb241b1c98b61350ae84,c51041bccfdbcd4301c7a5be70f4196a7a246f73c3ae553991c42ca864f3e9e2,c51041bccfdbcd4301c7a5be70f4196a7a246f73c3ae553991c42ca864f3e9e2,true
424,doc_6acf3282f041a6b3ce85d1fb,chunk_0f4fef05723bb8ae3251f7b0,reused,506aae11abecf0fd415530a8f75be880b2093fa13fb85a1847756c9fbc3a2c07,506aae11abecf0fd415530a8f75be880b2093fa13fb85a1847756c9fbc3a2c07,63fd54c13964f1b940e24ab0dca1397d03e7b3823d4a0f38fac956a803adf3a2,63fd54c13964f1b940e24ab0dca1397d03e7b3823d4a0f38fac956a803adf3a2,true
425,doc_6acf3282f041a6b3ce85d1fb,chunk_63ed025327f2f42e180b617d,reused,4f626c3b941659a3d126412069eb19d1beb9407ce9bb7ad8e9f5c116728d65ff,4f626c3b941659a3d126412069eb19d1beb9407ce9bb7ad8e9f5c116728d65ff,3abd5ef186bb9027f16ceb31214cfb55895464b57289ae764d6fa5034ef275e4,3abd5ef186bb9027f16ceb31214cfb55895464b57289ae764d6fa5034ef275e4,true
426,doc_6acf3282f041a6b3ce85d1fb,chunk_3434996f49c60296e668e114,reused,1f91594caca5bbd9749adc63700be486e65287c530ebee50091b7c4d12c5f39b,1f91594caca5bbd9749adc63700be486e65287c530ebee50091b7c4d12c5f39b,1b33196942a2db9b60e25380b894aeb89ef0d8c54d3150e0a2d7dbb089452052,1b33196942a2db9b60e25380b894aeb89ef0d8c54d3150e0a2d7dbb089452052,true
